strategy_id,category,total_return,cagr,max_drawdown,sharpe,win_rate,alpha_rate,quarters,filter,rank,top
"rand_898","15.random",1109.85,19.88,35.71,0.971,67.3,61.8,55,"roe > 0.15 AND avg_daily_liquidity > 5e6","pl_ratio ASC",20
"rand_899","15.random",2169.29,25.49,27.10,1.233,70.9,78.2,55,"ev_ebit > 0 AND ev_ebit < 5 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND roe > 0.05 AND margem_ebit > 0.15 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e7","roe DESC",30
"rand_900","15.random",2625.58,27.17,31.10,1.154,72.7,63.6,55,"ev_ebit > 0 AND ev_ebit < 8 AND price_to_sales > 0 AND price_to_sales < 0.5 AND margem_bruta > 0.3 AND avg_daily_liquidity > 1e6","margem_ebit DESC",30
"rand_901","15.random",456.38,17.31,52.10,0.680,67.4,60.5,43,"ev_ebit > 0 AND ev_ebit < 12 AND roe > 0.15 AND divida_liquida_ebit < 0 AND liquidez_corrente > 2 AND avg_daily_liquidity > 5e6","margem_ebit DESC",15
"rand_902","15.random",1059.19,19.50,37.65,0.929,69.1,65.5,55,"ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 5e6","margem_liquida DESC",15
"rand_903","15.random",2168.51,25.48,38.70,1.089,63.6,70.9,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND margem_liquida > 0.15 AND market_cap >= 1000000000 AND market_cap < 100000000000 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",10
"rand_904","15.random",3073.92,28.58,31.60,1.312,74.5,74.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND ev_ebit > 0 AND ev_ebit < 10 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND divida_liquida_ebit < 5 AND avg_daily_liquidity > 1e6","margem_ebit DESC",10
"rand_905","15.random",5105.09,33.29,31.63,1.517,78.2,72.7,55,"pl_ratio > 0 AND pl_ratio < 3 AND pvp_ratio > 0 AND pvp_ratio < 1 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 5e6","price_to_sales ASC",8
"rand_906","15.random",593.83,15.13,62.23,0.548,56.4,50.9,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 5e6","pl_ratio ASC",8
"rand_907","15.random",1202.64,20.52,40.45,0.842,63.6,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"rand_908","15.random",1754.88,23.66,39.35,1.097,72.7,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND pvp_ratio > 0 AND pvp_ratio < 1 AND margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_ebit DESC",12
"rand_909","15.random",3264.33,29.13,23.29,1.507,80.0,67.3,55,"ev_ebit > 0 AND ev_ebit < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND roe > 0.25 AND market_cap >= 500000000 AND avg_daily_liquidity > 1e6","roe DESC",25
"rand_910","15.random",2483.42,26.67,23.29,1.359,76.4,63.6,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND margem_liquida > 0.1 AND margem_bruta > 0.4 AND avg_daily_liquidity > 1e7","margem_liquida DESC",12
"rand_911","15.random",2022.50,24.88,41.32,1.145,74.5,61.8,55,"pl_ratio > 0 AND pl_ratio < 4 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.2 AND avg_daily_liquidity > 1e6","margem_ebit DESC",8
"rand_912","15.random",579.13,14.95,39.75,0.757,65.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 10 AND margem_liquida > 0.05 AND divida_liquida_ebit < 20 AND market_cap >= 1000000000 AND avg_daily_liquidity > 1e7","roe DESC",25
"rand_913","15.random",3213.26,28.99,34.05,1.247,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND roe > 0.15 AND margem_bruta > 0.2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",25
"rand_914","15.random",1590.85,22.83,29.03,1.173,76.4,63.6,55,"ev_ebit > 0 AND ev_ebit < 4 AND roe > 0.05 AND avg_daily_liquidity > 2e6","margem_ebit DESC",8
"rand_915","15.random",1654.08,23.16,42.14,1.031,67.3,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND margem_liquida > 0.1 AND avg_daily_liquidity > 5e6","price_to_sales ASC",15
"rand_916","15.random",2004.66,24.80,39.24,1.084,69.1,69.1,55,"ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e7","pl_ratio ASC",15
"rand_917","15.random",1482.91,22.24,39.76,0.998,63.6,63.6,55,"pl_ratio > 0 AND pl_ratio < 2 AND ev_ebit > 0 AND ev_ebit < 12 AND avg_daily_liquidity > 2e6","margem_ebit DESC",8
"rand_918","15.random",1441.31,22.01,44.73,0.965,67.3,60.0,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND pvp_ratio > 0 AND pvp_ratio < 2 AND roe > 0.15 AND avg_daily_liquidity > 1e7","ev_ebit ASC",5
"rand_919","15.random",752.69,16.86,35.39,0.828,70.9,60.0,55,"roe > 0.1 AND margem_ebit > 0.15 AND avg_daily_liquidity > 1e7","ev_ebit ASC",12
"rand_920","15.random",1886.61,24.28,30.50,1.113,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 5 AND price_to_sales > 0 AND price_to_sales < 0.75 AND margem_ebit > 0.1 AND avg_daily_liquidity > 1e7","ev_ebit ASC",30
"rand_921","15.random",683.66,16.15,39.90,0.810,72.7,61.8,55,"pl_ratio > 0 AND pl_ratio < 10 AND pvp_ratio > 0 AND pvp_ratio < 2 AND roe > 0.15 AND margem_liquida > 0.2 AND market_cap >= 5000000000 AND avg_daily_liquidity > 5e6","ev_ebit ASC",12
"rand_922","15.random",2969.49,28.27,32.72,1.288,81.8,76.4,55,"pl_ratio > 0 AND pl_ratio < 2 AND divida_liquida_ebit < 5 AND avg_daily_liquidity > 2e6","margem_liquida DESC",10
"rand_923","15.random",1258.40,24.86,33.53,0.806,66.0,57.4,47,"margem_liquida > 0.2 AND margem_bruta > 0.3 AND divida_liquida_ebit < 0 AND market_cap >= 500000000 AND avg_daily_liquidity > 1e6","margem_liquida DESC",12
"rand_924","15.random",2043.45,24.97,28.35,1.249,70.9,69.1,55,"ev_ebit > 0 AND ev_ebit < 2 AND price_to_sales > 0 AND price_to_sales < 2 AND roe > 0.1 AND margem_liquida > 0.2 AND margem_bruta > 0.2 AND avg_daily_liquidity > 2e6","margem_liquida DESC",10
"rand_925","15.random",2284.73,25.94,29.75,1.311,80.0,72.7,55,"ev_ebit > 0 AND ev_ebit < 3 AND roe > 0.2 AND margem_liquida > 0.05 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",12
"rand_926","15.random",353.88,11.63,54.20,0.606,69.1,54.5,55,"roe > 0.25 AND avg_daily_liquidity > 2e6","ev_ebit ASC",5
"rand_927","15.random",2187.66,25.56,33.34,1.162,72.7,67.3,55,"ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 2e6","margem_ebit DESC",12
"rand_928","15.random",2456.24,26.58,33.81,1.187,78.2,67.3,55,"pl_ratio > 0 AND pl_ratio < 4 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_ebit > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",8
"rand_929","15.random",1309.99,21.22,40.43,0.846,67.3,58.2,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND margem_bruta > 0.4 AND avg_daily_liquidity > 1e7","ev_ebit ASC",5
"rand_930","15.random",558.58,14.69,40.15,0.753,72.7,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND roe > 0.05 AND avg_daily_liquidity > 1e7","ev_ebit ASC",25
"rand_931","15.random",677.25,16.08,38.55,0.815,72.7,58.2,55,"pl_ratio > 0 AND pl_ratio < 10 AND avg_daily_liquidity > 1e7","roe DESC",20
"rand_932","15.random",1995.61,24.76,29.95,1.125,70.9,54.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND avg_daily_liquidity > 5e6","ev_ebit ASC",5
"rand_933","15.random",2087.62,25.15,29.03,1.148,74.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 12 AND ev_ebit > 0 AND ev_ebit < 4 AND roe > 0.25 AND avg_daily_liquidity > 1e6","margem_ebit DESC",8
"rand_934","15.random",2094.35,25.18,44.15,0.974,69.1,61.8,55,"pl_ratio > 0 AND pl_ratio < 3 AND ev_ebit > 0 AND ev_ebit < 20 AND roe > 0.15 AND margem_ebit > 0.1 AND market_cap < 100000000000 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",5
"rand_935","15.random",2608.45,27.11,29.13,1.236,69.1,70.9,55,"pl_ratio > 0 AND pl_ratio < 3 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND roe > 0.2 AND margem_bruta > 0.4 AND margem_ebit > 0.1 AND liquidez_corrente > 2 AND market_cap >= 500000000 AND avg_daily_liquidity > 1e6","margem_liquida DESC",25
"rand_936","15.random",1916.75,24.41,34.46,1.115,74.5,63.6,55,"ev_ebit > 0 AND ev_ebit < 5 AND price_to_sales > 0 AND price_to_sales < 1.5 AND roe > 0.15 AND liquidez_corrente > 2 AND market_cap >= 5000000000 AND market_cap < 1000000000000 AND avg_daily_liquidity > 1e7","pl_ratio ASC",8
"rand_937","15.random",3413.20,29.54,32.84,1.250,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 4 AND ev_ebit > 0 AND ev_ebit < 10 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND margem_bruta > 0.3 AND margem_ebit > 0.2 AND avg_daily_liquidity > 1e7","margem_liquida DESC",8
"rand_938","15.random",1219.34,20.63,28.54,1.055,69.1,61.8,55,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 12 AND margem_liquida > 0.1 AND margem_bruta > 0.4 AND divida_liquida_ebit < 2 AND liquidez_corrente > 1 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",25
"rand_939","15.random",1266.70,20.94,38.36,0.938,65.5,65.5,55,"ev_ebit > 0 AND ev_ebit < 10 AND divida_liquida_ebit < 10 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 5e6","pvp_ratio ASC",20
"rand_940","15.random",134.48,6.39,42.57,0.377,58.2,49.1,55,"liquidez_corrente > 2 AND market_cap >= 1000000000 AND avg_daily_liquidity > 5e6","pl_ratio ASC",30
"rand_941","15.random",1294.14,21.12,41.54,0.926,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 12 AND ev_ebit > 0 AND ev_ebit < 20 AND price_to_sales > 0 AND price_to_sales < 0.75 AND margem_bruta > 0.3 AND avg_daily_liquidity > 1e7","margem_liquida DESC",25
"rand_942","15.random",1640.07,23.09,26.31,1.092,69.1,70.9,55,"pl_ratio > 0 AND pl_ratio < 8 AND margem_liquida > 0.05 AND margem_bruta > 0.4 AND divida_liquida_ebit < 20 AND avg_daily_liquidity > 1e7","ev_ebit ASC",30
"rand_943","15.random",896.20,18.19,39.40,0.799,63.6,58.2,55,"pl_ratio > 0 AND pl_ratio < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",8
"rand_944","15.random",729.09,16.63,34.41,0.838,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND roe > 0.2 AND margem_bruta > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",25
"rand_945","15.random",2127.26,25.32,25.60,1.260,74.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 5 AND margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",25
"rand_946","15.random",1645.51,23.11,39.40,1.020,72.7,70.9,55,"ev_ebit > 0 AND ev_ebit < 12 AND price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","margem_ebit DESC",20
"rand_947","15.random",1344.78,21.43,37.34,0.918,65.5,61.8,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND market_cap >= 1000000000 AND avg_daily_liquidity > 1e7","roe DESC",8
"rand_948","15.random",926.98,18.46,40.87,0.904,74.5,56.4,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 12 AND margem_liquida > 0.05 AND margem_bruta > 0.2 AND avg_daily_liquidity > 2e6","margem_liquida DESC",12
"rand_949","15.random",1318.62,21.27,42.65,0.935,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 6 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND price_to_sales > 0 AND price_to_sales < 1 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 1e7","price_to_sales ASC",12
"rand_950","15.random",1599.38,22.87,26.87,1.226,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 6 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND roe > 0.1 AND divida_liquida_ebit < 2 AND market_cap >= 10000000000 AND avg_daily_liquidity > 1e7","margem_ebit DESC",15
"rand_951","15.random",324.04,14.75,52.10,0.620,73.8,57.1,42,"pl_ratio > 0 AND pl_ratio < 3 AND ev_ebit > 0 AND ev_ebit < 4 AND margem_bruta > 0.3 AND divida_liquida_ebit < 0 AND avg_daily_liquidity > 1e7","price_to_sales ASC",25
"rand_952","15.random",1039.65,19.36,34.17,0.927,69.1,63.6,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 5 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND market_cap >= 5000000000 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"rand_953","15.random",758.22,16.92,37.65,0.850,67.3,70.9,55,"pl_ratio > 0 AND pl_ratio < 12 AND ev_ebit > 0 AND ev_ebit < 10 AND margem_liquida > 0.2 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",25
"rand_954","15.random",3232.44,29.04,23.29,1.487,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 2 AND roe > 0.05 AND margem_ebit > 0.15 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 5e6","price_to_sales ASC",20
"rand_955","15.random",2307.70,26.03,39.81,1.220,70.9,67.3,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 6 AND price_to_sales > 0 AND price_to_sales < 1 AND margem_liquida > 0.1 AND avg_daily_liquidity > 5e6","pl_ratio ASC",10
"rand_956","15.random",583.56,15.00,34.51,0.780,67.3,58.2,55,"pl_ratio > 0 AND pl_ratio < 20 AND roe > 0.15 AND avg_daily_liquidity > 1e7","margem_ebit DESC",30
"rand_957","15.random",2172.32,25.50,35.06,1.082,72.7,63.6,55,"pl_ratio > 0 AND pl_ratio < 3 AND divida_liquida_ebit < 20 AND market_cap < 50000000000 AND avg_daily_liquidity > 1e7","roe DESC",5
"rand_958","15.random",3262.45,29.13,22.53,1.413,78.2,65.5,55,"ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 2e6","pl_ratio ASC",25
"rand_959","15.random",981.26,18.90,41.23,0.870,72.7,56.4,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 15 AND roe > 0.1 AND margem_bruta > 0.4 AND market_cap < 50000000000 AND avg_daily_liquidity > 5e6","roe DESC",8
"rand_960","15.random",2697.19,27.41,37.44,1.241,76.4,67.3,55,"ev_ebit > 0 AND ev_ebit < 6 AND avg_daily_liquidity > 2e6","margem_ebit DESC",8
"rand_961","15.random",33.02,2.10,69.86,0.250,54.5,52.7,55,"market_cap < 50000000000 AND avg_daily_liquidity > 2e6","pl_ratio ASC",25
"rand_962","15.random",766.88,21.17,44.64,0.720,62.2,57.8,45,"pl_ratio > 0 AND pl_ratio < 5 AND pvp_ratio > 0 AND pvp_ratio < 1 AND margem_liquida > 0.15 AND divida_liquida_ebit < 0 AND avg_daily_liquidity > 2e6","margem_ebit DESC",30
"rand_963","15.random",2007.71,24.81,29.69,1.081,65.5,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND margem_bruta > 0.2 AND avg_daily_liquidity > 5e6","pvp_ratio ASC",30
"rand_964","15.random",3206.19,28.97,28.35,1.371,72.7,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND margem_ebit > 0.2 AND liquidez_corrente > 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"rand_965","15.random",1952.44,24.57,33.34,1.130,74.5,63.6,55,"ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",12
"rand_966","15.random",5403.11,33.83,26.15,1.530,76.4,70.9,55,"pl_ratio > 0 AND pl_ratio < 2 AND ev_ebit > 0 AND ev_ebit < 12 AND market_cap >= 5000000000 AND avg_daily_liquidity > 5e6","ev_ebit ASC",12
"rand_967","15.random",2017.24,24.85,26.56,1.229,69.1,63.6,55,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 6 AND divida_liquida_ebit < 3 AND market_cap < 100000000000 AND avg_daily_liquidity > 1e6","price_to_sales ASC",25
"rand_968","15.random",1933.85,24.49,35.88,1.109,72.7,78.2,55,"ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.1 AND margem_liquida > 0.15 AND margem_ebit > 0.1 AND liquidez_corrente > 1 AND market_cap >= 1000000000 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",10
"rand_969","15.random",633.42,15.59,28.02,0.824,69.1,65.5,55,"pl_ratio > 0 AND pl_ratio < 20 AND margem_liquida > 0.2 AND margem_ebit > 0.1 AND divida_liquida_ebit < 1 AND avg_daily_liquidity > 2e6","roe DESC",10
"rand_970","15.random",2138.00,25.36,25.43,1.111,65.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 20 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",30
"rand_971","15.random",2481.57,26.67,37.24,0.896,61.8,70.9,55,"pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e7","price_to_sales ASC",10
"rand_972","15.random",328.71,14.50,52.10,0.645,72.1,55.8,43,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 20 AND price_to_sales > 0 AND price_to_sales < 1.5 AND margem_ebit > 0.2 AND divida_liquida_ebit < 0 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"rand_973","15.random",889.82,18.14,40.33,0.886,67.3,58.2,55,"pl_ratio > 0 AND pl_ratio < 12 AND roe > 0.25 AND margem_bruta > 0.3 AND margem_ebit > 0.1 AND avg_daily_liquidity > 1e7","margem_ebit DESC",12
"rand_974","15.random",1227.95,20.69,42.23,0.919,69.1,61.8,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND price_to_sales > 0 AND price_to_sales < 0.75 AND roe > 0.15 AND avg_daily_liquidity > 5e6","pvp_ratio ASC",25
"rand_975","15.random",1106.96,19.85,43.04,0.900,70.9,61.8,55,"ev_ebit > 0 AND ev_ebit < 8 AND market_cap < 100000000000 AND avg_daily_liquidity > 1e7","margem_liquida DESC",8
"rand_976","15.random",857.59,17.85,43.69,0.826,72.7,61.8,55,"pl_ratio > 0 AND pl_ratio < 12 AND margem_liquida > 0.05 AND avg_daily_liquidity > 2e6","roe DESC",12
"rand_977","15.random",2411.86,26.42,26.90,1.324,72.7,70.9,55,"pl_ratio > 0 AND pl_ratio < 4 AND ev_ebit > 0 AND ev_ebit < 3 AND pvp_ratio > 0 AND pvp_ratio < 1 AND roe > 0.1 AND margem_liquida > 0.2 AND divida_liquida_ebit < 5 AND market_cap < 100000000000 AND avg_daily_liquidity > 1e7","pvp_ratio ASC",30
"rand_978","15.random",2112.89,25.26,25.60,1.255,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",25
"rand_979","15.random",313.16,14.11,52.10,0.586,69.8,53.5,43,"pl_ratio > 0 AND pl_ratio < 12 AND ev_ebit > 0 AND ev_ebit < 10 AND pvp_ratio > 0 AND pvp_ratio < 2 AND roe > 0.05 AND margem_liquida > 0.05 AND divida_liquida_ebit < 0 AND liquidez_corrente > 1 AND market_cap >= 5000000000 AND avg_daily_liquidity > 2e6","margem_liquida DESC",10
"rand_980","15.random",411.43,16.39,52.10,0.650,67.4,62.8,43,"ev_ebit > 0 AND ev_ebit < 12 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND divida_liquida_ebit < 0 AND avg_daily_liquidity > 1e7","pl_ratio ASC",20
"rand_981","15.random",839.72,17.69,38.93,0.869,63.6,67.3,55,"roe > 0.25 AND margem_liquida > 0.1 AND avg_daily_liquidity > 5e6","price_to_sales ASC",20
"rand_982","15.random",2347.47,26.18,41.98,1.120,74.5,70.9,55,"pl_ratio > 0 AND pl_ratio < 8 AND price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 5e6","pl_ratio ASC",12
"rand_983","15.random",1940.10,24.52,36.83,0.956,65.5,67.3,55,"pvp_ratio > 0 AND pvp_ratio < 0.5 AND price_to_sales > 0 AND price_to_sales < 2 AND roe > 0.1 AND margem_bruta > 0.4 AND avg_daily_liquidity > 5e6","pvp_ratio ASC",8
"rand_984","15.random",2253.10,25.82,27.08,1.277,74.5,70.9,55,"ev_ebit > 0 AND ev_ebit < 3 AND pvp_ratio > 0 AND pvp_ratio < 2 AND price_to_sales > 0 AND price_to_sales < 1.5 AND roe > 0.2 AND margem_ebit > 0.1 AND avg_daily_liquidity > 5e6","ev_ebit ASC",30
"rand_985","15.random",2522.24,26.81,27.80,1.274,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 5 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND divida_liquida_ebit < 3 AND market_cap < 100000000000 AND avg_daily_liquidity > 2e6","margem_liquida DESC",12
"rand_986","15.random",1573.27,22.74,33.99,1.088,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 6 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e7","margem_liquida DESC",8
"rand_987","15.random",2086.58,25.15,37.44,1.165,76.4,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 12 AND margem_bruta > 0.2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",8
"rand_988","15.random",2074.78,25.10,34.64,1.210,70.9,67.3,55,"pl_ratio > 0 AND pl_ratio < 20 AND ev_ebit > 0 AND ev_ebit < 6 AND roe > 0.1 AND avg_daily_liquidity > 1e7","pl_ratio ASC",8
"rand_989","15.random",1903.95,24.36,30.33,1.153,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 15 AND pvp_ratio > 0 AND pvp_ratio < 0.75 AND margem_liquida > 0.2 AND margem_bruta > 0.4 AND avg_daily_liquidity > 1e7","pl_ratio ASC",20
"rand_990","15.random",2009.64,24.82,25.71,1.269,76.4,63.6,55,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 3 AND market_cap >= 5000000000 AND avg_daily_liquidity > 5e6","margem_ebit DESC",8
"rand_991","15.random",1124.69,19.98,31.56,0.941,70.9,60.0,55,"pl_ratio > 0 AND pl_ratio < 20 AND ev_ebit > 0 AND ev_ebit < 8 AND margem_bruta > 0.4 AND market_cap < 50000000000 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"rand_992","15.random",2447.82,26.55,31.60,1.084,67.3,67.3,55,"pl_ratio > 0 AND pl_ratio < 2 AND avg_daily_liquidity > 1e6","roe DESC",8
"rand_993","15.random",1732.77,23.55,40.53,1.023,69.1,67.3,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 20 AND price_to_sales > 0 AND price_to_sales < 2 AND margem_bruta > 0.2 AND avg_daily_liquidity > 5e6","pvp_ratio ASC",30
"rand_994","15.random",3159.43,28.83,27.66,1.204,69.1,70.9,55,"pl_ratio > 0 AND pl_ratio < 5 AND margem_liquida > 0.1 AND avg_daily_liquidity > 2e6","pvp_ratio ASC",30
"rand_995","15.random",679.88,16.11,34.91,0.827,65.5,63.6,55,"price_to_sales > 0 AND price_to_sales < 2 AND roe > 0.05 AND margem_bruta > 0.2 AND margem_ebit > 0.2 AND liquidez_corrente > 1.5 AND avg_daily_liquidity > 1e6","margem_ebit DESC",25
"rand_996","15.random",400.84,12.43,39.38,0.674,60.0,58.2,55,"roe > 0.25 AND avg_daily_liquidity > 1e7","margem_liquida DESC",30
"rand_997","15.random",816.81,17.48,33.55,0.855,70.9,60.0,55,"ev_ebit > 0 AND ev_ebit < 15 AND pvp_ratio > 0 AND pvp_ratio < 2 AND roe > 0.1 AND margem_ebit > 0.15 AND divida_liquida_ebit < 10 AND avg_daily_liquidity > 1e7","ev_ebit ASC",12
"rand_998","15.random",1042.51,19.38,41.28,0.873,67.3,69.1,55,"pl_ratio > 0 AND pl_ratio < 6 AND ev_ebit > 0 AND ev_ebit < 20 AND avg_daily_liquidity > 2e6","margem_liquida DESC",20
"rand_999","15.random",999.57,19.05,35.56,0.895,69.1,60.0,55,"ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.1 AND avg_daily_liquidity > 1e7","roe DESC",15
"rand_1000","15.random",385.71,12.18,37.10,0.630,61.8,65.5,55,"divida_liquida_ebit < 20 AND market_cap >= 500000000 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"rand_1001","15.random",303.22,10.67,35.48,0.574,58.2,58.2,55,"margem_liquida > 0.15 AND margem_bruta > 0.3 AND avg_daily_liquidity > 1e7","margem_liquida DESC",10
"rand_1002","15.random",2943.44,28.19,22.79,1.397,74.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND market_cap >= 10000000000 AND avg_daily_liquidity > 5e6","pl_ratio ASC",15
"rand_1003","15.random",1883.48,24.26,41.12,1.077,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 3 AND margem_bruta > 0.4 AND avg_daily_liquidity > 5e6","margem_ebit DESC",15
"rand_1004","15.random",1457.97,22.10,40.57,1.010,65.5,70.9,55,"pl_ratio > 0 AND pl_ratio < 10 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND price_to_sales > 0 AND price_to_sales < 1.5 AND market_cap >= 5000000000 AND avg_daily_liquidity > 2e6","margem_liquida DESC",15
"rand_1005","15.random",985.22,18.93,38.84,0.886,70.9,58.2,55,"ev_ebit > 0 AND ev_ebit < 12 AND avg_daily_liquidity > 2e6","margem_liquida DESC",10
"rand_1006","15.random",1283.27,21.05,42.30,0.885,65.5,58.2,55,"pl_ratio > 0 AND pl_ratio < 12 AND margem_liquida > 0.2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
